target_id	length	eff_length	est_counts	tpm
Smic4574	654	426.694	0	0
Smic4575	3645	3416.76	0	0
Smic4576	7689	7460.76	0	0
Smic4577	876	647.978	8	0.573709
Smic4578	4659	4430.76	0	0
Smic4579	3975	3746.76	0	0
Smic4580	345	131.507	1	0.353356
Smic4581	735	507.502	38	3.47943
Smic4582	4050	3821.76	34	0.413407
Smic4583	2604	2375.76	119	2.32759
Smic4584	1386	1157.76	4	0.160547
Smic4585	438	215.242	8	1.72713
Smic4586	1185	956.76	16	0.777104
Smic4587	1728	1499.76	15	0.464763
Smic4588	531	304.881	12	1.82899
Smic4589	8625	8396.76	148.601	0.822377
Smic4590	17511	17282.8	76.3233	0.205214
Smic4591	465	240.703	18	3.47499
Smic4592	228	45.8156	7	7.09981
Smic4593	1491	1262.76	26	0.956785
Smic4594	3684	3455.76	0	0
Smic4595	1899	1670.76	0	0
Smic4596	807	579.336	0	0
Smic4597	927	698.91	9	0.598389
Smic4598	1605	1376.76	100	3.37523
Smic4599	648	420.694	27	2.98235
Smic4600	894	665.978	19	1.32573
Smic4601	2298	2069.76	17	0.381673
Smic4602	3690	3461.76	46	0.61748
Smic4603	276	77.6543	0	0
Smic4604	1812	1583.76	52	1.52572
Smic4605	435	212.351	12	2.62597
Smic4606	225	44.0005	5	5.28049
Smic4607	483	258.078	27	4.86155
Smic4608	2961	2732.76	52	0.884227
Smic4609	885	656.978	41	2.89998
Smic4610	357	141.734	22	7.21293
Smic4611	993	764.76	6	0.364576
Smic4612	828	600.102	81	6.27223
Smic4613	7515	7286.76	0	0
Smic4614	1107	878.76	57	3.01416
Smic4615	2253	2024.76	131	3.00649
Smic4616	255	63.1672	15	11.0347
Smic4617	1575	1346.76	50	1.72521
Smic4618	5727	5498.76	10	0.0845079
Smic4619	4992	4763.76	55	0.536506
Smic4620	2019	1790.76	4	0.103797
Smic4621	405	184.418	18	4.53557
Smic4622	999	770.76	31	1.86898
Smic4623	2544	2315.76	31	0.622057
Smic4624	2202	1973.76	51	1.20071
Smic4625	9681	9452.76	216	1.06184
Smic4626	1548	1319.76	260	9.15462
Smic4627	2418	2189.76	4	0.0848839
Smic4628	366	149.336	0	0
Smic4629	1032	803.76	7	0.4047
Smic4630	465	240.703	22	4.24721
Smic4631	4344	4115.76	32	0.361295
Smic4632	495	269.73	0	0
Smic4633	327	116.289	15	5.99399
Smic4634	1431	1202.76	636.085	24.5753
Smic4635	1617	1388.76	0	0
Smic4636	213	37.3956	0	0
Smic4637	1710	1481.76	9	0.282245
Smic4638	204	32.2761	0	0
Smic4639	819	591.161	0	0
Smic4640	1218	989.76	0	0
Smic4641	2151	1922.76	1	0.0241678
Smic4642	4728	4499.76	33	0.34079
Smic4643	915	686.91	0	0
Smic4644	1008	779.76	0	0
Smic4645	270	73.4729	0	0
Smic4646	705	477.601	0	0
Smic4647	321	111.518	0	0
Smic4648	936	707.91	282.303	18.531
Smic4649	1086	857.76	689.697	37.3641
Smic4650	5565	5336.76	68	0.592097
Smic4651	2208	1979.76	52	1.22054
Smic4652	996	767.76	0	0
Smic4653	4245	4016.76	446	5.15966
Smic4654	4302	4073.76	369	4.20914
Smic4655	4398	4169.76	0	0
Smic4656	3786	3557.76	1	0.0130613
Smic4657	918	689.91	0	0
Smic4658	4653	4424.76	0	0
Smic4659	1617	1388.76	0	0
Smic4660	1863	1634.76	0	0
Smic4661	4365	4136.76	160	1.7973
Smic4662	762	534.45	0	0
Smic4663	819	591.161	0	0
Smic4664	2187	1958.76	92	2.18257
Smic4665	1587	1358.76	82	2.80436
Smic4666	1038	809.76	0	0
Smic4667	348	134.122	0	0
Smic4668	765	537.45	9.78382	0.845926
Smic4669	348	134.122	0	0
Smic4670	519	293.303	83.2162	13.1842
Smic4671	1233	1004.76	36	1.66495
Smic4672	969	740.836	23	1.44267
Smic4673	4845	4616.76	139.144	1.40052
Smic4674	1305	1076.76	935	40.351
Smic4675	3846	3617.76	0	0
Smic4676	7266	7037.76	595	3.92866
Smic4677	2766	2537.76	373	6.82999
Smic4678	1257	1028.76	63	2.8457
Smic4679	5622	5393.76	63	0.542764
Smic4680	1383	1154.76	10	0.402411
Smic4681	2910	2681.76	80	1.38622
Smic4682	2463	2234.76	244	5.07365
Smic4683	4011	3782.76	145	1.78123
Smic4684	1311	1082.76	61	2.61794
Smic4685	1617	1388.76	0	0
Smic4686	1005	776.76	0	0
Smic4687	870	641.978	7	0.506687
Smic4688	13821	13592.8	333	1.13841
Smic4689	789	561.45	169	13.9874
Smic4690	237	51.5789	0	0
Smic4691	1272	1043.76	0	0
Smic4692	648	420.694	0	0
Smic4693	3459	3230.76	9	0.129449
Smic4694	11184	10955.8	168	0.712572
Smic4695	2106	1877.76	14	0.346457
Smic4696	378	159.626	209	60.8422
Smic4697	3870	3641.76	309	3.94284
Smic4698	3480	3251.76	177	2.5294
Smic4699	918	689.91	119	8.01524
Smic4700	11976	11747.8	79	0.312488
Smic4701	4548	4319.76	414	4.45351
Smic4702	393	173.267	17	4.55928
Smic4703	336	123.874	0	0
Smic4704	2787	2558.76	0	0
Smic4705	1995	1766.76	0	0
Smic4706	750	522.502	0	0
Smic4707	7515	7286.76	0	0
Smic4708	2160	1931.76	49	1.1787
Smic4709	852	624.04	236	17.5736
Smic4710	4746	4517.76	580	5.96577
Smic4711	4635	4406.76	0	0
Smic4712	2682	2453.76	0	0
Smic4713	972	743.836	0	0
Smic4714	7125	6896.76	0	0
Smic4715	510	284.564	0	0
Smic4716	1776	1547.76	5	0.150116
Smic4717	3051	2822.76	44	0.724337
Smic4718	1707	1478.76	2	0.0628484
Smic4719	3873	3644.76	0	0
Smic4720	1503	1274.76	15	0.546795
Smic4721	1458	1229.76	4	0.151148
Smic4722	360	144.279	0	0
Smic4723	4356	4127.76	3	0.0337729
Smic4724	522	296.244	0	0
Smic4725	4050	3821.76	0	0
Smic4726	2112	1883.76	0	0
Smic4727	4407	4178.76	0	0
Smic4728	903	674.978	158.097	10.8842
Smic4729	1422	1193.76	0	0
Smic4730	6093	5864.76	0	0
Smic4731	624	396.898	0	0
Smic4732	744	516.502	0	0
Smic4733	1182	953.76	0	0
Smic4734	3333	3104.76	0	0
Smic4735	9294	9065.76	0	0
Smic4736	2505	2276.76	0	0
Smic4737	285	83.8163	32	17.7412
Smic4738	2709	2480.76	0	0
Smic4739	849	621.04	54	4.04051
Smic4740	1725	1496.76	64	1.98696
Smic4741	213	37.3956	1	1.24263
Smic4742	471	246.408	0	0
Smic4743	1731	1502.76	59	1.82442
Smic4744	201	30.8266	0	0
Smic4745	2430	2201.76	0	0
Smic4746	801	573.336	0	0
Smic4747	2334	2105.76	16	0.35308
Smic4748	447	223.62	51	10.5979
Smic4749	810	582.336	157	12.5282
Smic4750	2091	1862.76	0	0
Smic4751	1440	1211.76	0	0
Smic4752	276	77.6543	0	0
Smic4753	3387	3158.76	0	0
Smic4754	933	704.91	37	2.4391
Smic4755	1146	917.76	242	12.2532
Smic4756	495	269.73	0	0
Smic4757	735	507.502	86	7.87449
Smic4758	9441	9212.76	8	0.0403517
Smic4759	1545	1316.76	0	0
Smic4760	1383	1154.76	0	0
Smic4761	3963	3734.76	0	0
Smic4762	474	249.258	0	0
Smic4763	1011	782.76	0	0
Smic4764	2178	1949.76	180	4.28996
Smic4765	423	201.258	0	0
Smic4766	507	281.564	49	8.08688
Smic4767	999	770.76	5	0.301448
Smic4768	930	701.91	0	0
Smic4769	519	293.303	0	0
Smic4770	765	537.45	43	3.71786
Smic4771	717	489.601	3	0.284735
Smic4772	2808	2579.76	0	0
Smic4773	3747	3518.76	0	0
Smic4774	2412	2183.76	28	0.59582
Smic4775	7770	7541.76	7	0.0431308
Smic4776	1308	1079.76	10	0.430363
Smic4777	2979	2750.76	0	0
Smic4778	390	170.64	35	9.53124
Smic4779	4491	4262.76	0	0
Smic4780	6375	6146.76	0	0
Smic4781	4284	4055.76	0	0
Smic4782	222	42.2994	0	0
Smic4783	5721	5492.76	1	0.00846002
Smic4784	1377	1148.76	38	1.53715
Smic4785	6969	6740.76	186	1.28223
Smic4786	1233	1004.76	67	3.09866
Smic4787	825	597.102	22	1.71213
Smic4788	5841	5612.76	0	0
Smic4789	4626	4397.76	0	0
Smic4790	3363	3134.76	0	0
Smic4791	771	543.45	0	0
Smic4792	228	45.8156	0	0
Smic4793	1032	803.76	2	0.115629
Smic4794	1167	938.76	0	0
Smic4795	309	102.031	0	0
Smic4796	6744	6515.76	69	0.492092
Smic4797	5184	4955.76	15	0.140651
Smic4798	3081	2852.76	100	1.62891
Smic4799	468	243.532	0	0
Smic4800	729	501.502	0	0
Smic4801	4140	3911.76	130.951	1.5556
Smic4802	639	411.777	8	0.902796
Smic4803	333	121.354	19	7.27547
Smic4804	2715	2486.76	340	6.35341
Smic4805	528	302.003	7	1.07708
Smic4806	666	438.694	36	3.81331
Smic4807	300	94.9274	25	12.238
Smic4808	2094	1865.76	47	1.17059
Smic4809	2175	1946.76	0	0
Smic4810	1602	1373.76	5	0.16913
Smic4811	279	79.7324	4	2.33124
Smic4812	870	641.978	87	6.2974
Smic4813	3291	3062.76	40	0.606889
Smic4814	834	606.102	18	1.38003
Smic4815	2673	2444.76	37	0.703279
Smic4816	1578	1349.76	12	0.41313
Smic4817	1392	1163.76	44	1.75692
Smic4818	702	474.601	6	0.587468
Smic4819	1686	1457.76	77	2.45452
Smic4820	5100	4871.76	221	2.10799
Smic4821	9249	9020.76	0	0
Smic4822	339	126.452	1	0.367481
Smic4823	1287	1058.76	10	0.438899
Smic4824	633	405.818	30	3.4352
Smic4825	2733	2504.76	4	0.0742089
Smic4826	14616	14387.8	1653	5.33877
Smic4827	747	519.502	25	2.23622
Smic4828	14526	14297.8	480.423	1.56141
Smic4829	1779	1550.76	19	0.569339
Smic4830	1296	1067.76	57	2.48064
Smic4831	4419	4190.76	0	0
Smic4832	858	629.978	0	0
Smic4833	5772	5543.76	214	1.79379
Smic4834	1434	1205.76	4	0.154156
Smic4835	5751	5522.76	105	0.883477
Smic4836	3417	3188.76	0	0
Smic4837	3615	3386.76	394	5.40597
Smic4838	1287	1058.76	89	3.9062
Smic4839	5595	5366.76	328	2.84003
Smic4840	4440	4211.76	229	2.52658
Smic4841	1767	1538.76	120	3.62387
Smic4842	543	316.727	0	0
Smic4843	5265	5036.76	379	3.49663
Smic4844	17595	17366.8	284.464	0.761151
Smic4845	1410	1181.76	0	0
Smic4846	5271	5042.76	464.245	4.278
Smic4847	10953	10724.8	794.291	3.44155
Smic4848	717	489.601	3	0.284735
Smic4849	1929	1700.76	156	4.2623
Smic4850	2595	2366.76	50	0.981698
Smic4851	1692	1463.76	559	17.7461
Smic4852	1656	1427.76	0	0
Smic4853	3537	3308.76	59	0.828607
Smic4854	1371	1142.76	48	1.95186
Smic4855	1680	1451.76	0	0
Smic4856	3294	3065.76	0	0
Smic4857	477	252.258	26	4.78949
Smic4858	1194	965.76	0	0
Smic4859	2040	1811.76	10	0.256485
Smic4860	1260	1031.76	0	0
Smic4861	4989	4760.76	58	0.566127
Smic4862	3741	3512.76	32	0.423315
Smic4863	3981	3752.76	61	0.755337
Smic4864	492	266.946	0	0
Smic4865	6114	5885.76	33	0.260539
Smic4866	1272	1043.76	20	0.890413
Smic4867	2538	2309.76	458.938	9.23314
Smic4868	1797	1568.76	1071.85	31.7498
Smic4869	981	752.836	1320	81.4771
Smic4870	1950	1721.76	144	3.88644
Smic4871	8829	8600.76	97	0.524079
Smic4872	1407	1178.76	286	11.2746
Smic4873	6198	5969.76	238	1.8526
Smic4874	585	358.126	9	1.1678
Smic4875	6603	6374.76	697	5.08079
Smic4876	564	337.367	4	0.550959
Smic4877	8754	8525.76	194.162	1.05826
Smic4878	2544	2315.76	0	0
Smic4879	2118	1889.76	20	0.491796
Smic4880	3075	2846.76	624.881	10.2002
Smic4881	1719	1490.76	91	2.83658
Smic4882	3858	3629.76	64	0.81934
Smic4883	4815	4586.76	180	1.8236
Smic4884	1410	1181.76	18	0.707791
Smic4885	3183	2954.76	148	2.32756
Smic4886	1872	1643.76	60	1.69619
Smic4887	2580	2351.76	12	0.23711
Smic4888	792	564.45	0	0
Smic4889	1203	974.76	403.22	19.2223
Smic4890	3765	3536.76	457.864	6.01579
Smic4891	3648	3419.76	93	1.26372
Smic4892	483	258.078	0	0
Smic4893	648	420.694	31	3.42418
Smic4894	903	674.978	37	2.54727
Smic4895	1644	1415.76	27	0.886209
Smic4896	8034	7805.76	0	0
Smic4897	3483	3254.76	106	1.51338
Smic4898	6294	6065.76	46	0.352399
Smic4899	1749	1520.76	39	1.1917
Smic4900	4863	4634.76	67	0.671753
Smic4901	10470	10241.8	1210	5.49
Smic4902	552	325.533	19	2.71219
Smic4903	1773	1544.76	14	0.421142
Smic4904	2514	2285.76	49	0.996156
Smic4905	606	379.053	13	1.5937
Smic4906	2745	2516.76	162	2.99113
Smic4907	1008	779.76	29	1.72822
Smic4908	834	606.102	5	0.383342
Smic4909	2580	2351.76	17	0.335906
Smic4910	465	240.703	0	0
Smic4911	1965	1736.76	200	5.35121
Smic4912	3450	3221.76	56	0.807712
Smic4913	330	118.748	0	0
Smic4914	1323	1094.76	0	0
Smic4915	4842	4613.76	1	0.0100718
Smic4916	1446	1217.76	75	2.86195
Smic4917	1725	1496.76	0	0
Smic4918	9063	8834.76	309	1.62527
Smic4919	3999	3770.76	88	1.08447
Smic4920	1812	1583.76	5	0.146704
Smic4921	3165	2936.76	7	0.110762
Smic4922	4803	4574.76	0	0
Smic4923	387	167.762	2	0.553984
Smic4924	1251	1022.76	0	0
Smic4925	7578	7349.76	76	0.48051
Smic4926	3483	3254.76	885	12.6353
Smic4927	1899	1670.76	6	0.166878
Smic4928	8097	7868.76	0	0
Smic4929	4848	4619.76	75	0.754404
Smic4930	1122	893.76	4	0.20797
Smic4931	30189	29960.8	55	0.0853045
Smic4932	10269	10040.8	14	0.0647923
Smic4933	3921	3692.76	2	0.0251675
Smic4934	777	549.45	17	1.43775
Smic4935	765	537.45	7	0.605232
Smic4936	2031	1802.76	40	1.03106
Smic4937	903	674.978	1	0.068845
Smic4938	1398	1169.76	0	0
Smic4939	1131	902.76	0	0
Smic4940	4389	4160.76	0	0
Smic4941	3918	3689.76	0	0
Smic4942	924	695.91	9	0.600968
Smic4943	822	594.102	19	1.48612
Smic4944	6942	6713.76	8	0.0553715
Smic4945	663	435.694	15	1.59982
Smic4946	11433	11204.8	64	0.265423
Smic4947	1848	1619.76	71	2.0369
Smic4948	789	561.45	11	0.910424
Smic4949	927	698.91	0	0
Smic4950	537	310.758	0	0
Smic4951	864	635.978	11	0.803735
Smic4952	1461	1232.76	12	0.45234
Smic4953	786	558.45	0	0
Smic4954	948	719.91	15	0.968222
Smic4955	1917	1688.76	230	6.32881
Smic4956	12099	11870.8	27	0.105693
Smic4957	3132	2903.76	466	7.45739
Smic4958	2259	2030.76	178	4.07308
Smic4959	5544	5315.76	109	0.952847
Smic4960	6426	6197.76	6	0.0449861
Smic4961	279	79.7324	30	17.4843
Smic4962	7167	6938.76	40	0.26788
Smic4963	252	61.1411	15	11.4004
Smic4964	1503	1274.76	10	0.36453
Smic4965	339	126.452	0	0
Smic4966	2229	2000.76	37	0.859347
Smic4967	4965	4736.76	226	2.21712
Smic4968	426	204.093	5	1.13842
Smic4969	462	237.896	10	1.95333
Smic4970	1446	1217.76	0	0
Smic4971	1524	1295.76	111	3.98071
Smic4972	342	128.956	15	5.40522
Smic4973	1089	860.76	30	1.61958
Smic4974	894	665.978	137	9.55923
Smic4975	2136	1907.76	363	8.84188
Smic4976	5280	5051.76	619.664	5.70001
Smic4977	402	181.662	348.026	89.0245
Smic4978	1737	1508.76	305.31	9.40335
Smic4979	864	635.978	12	0.876801
Smic4981	4692	4463.76	10	0.104102
Smic4982	3477	3248.76	104	1.48757
Smic4983	1710	1481.76	0	0
Smic4984	2280	2051.76	0	0
Smic4985	891	662.978	18	1.26164
Smic4986	1407	1178.76	12	0.473062
Smic4987	6291	6062.76	306.608	2.35004
Smic4988	1752	1523.76	53	1.6163
Smic4989	1638	1409.76	116	3.82362
Smic4990	924	695.91	123	8.21323
Smic4991	2349	2120.76	6	0.131468
Smic4992	1125	896.76	1	0.0518186
Smic4993	4881	4652.76	184.615	1.84381
Smic4994	4866	4637.76	26	0.260512
Smic4995	4071	3842.76	110	1.33018
Smic4996	2094	1865.76	210.218	5.23572
Smic4997	9600	9371.76	838.385	4.15704
Smic4998	1767	1538.76	20	0.603978
Smic4999	14427	14198.8	913	2.98801
Smic5000	681	453.694	46	4.71147
Smic5001	5007	4778.76	91	0.884888
Smic5002	3267	3038.76	21	0.321133
Smic5003	8640	8411.76	59	0.325932
Smic5004	351	136.833	0	0
Smic5005	3201	2972.76	0	0
Smic5006	2445	2216.76	0	0
Smic5007	4215	3986.76	0	0
Smic5008	513	287.478	0	0
Smic5009	8535	8306.76	274	1.53278
Smic5010	819	591.161	3	0.235818
Smic5011	8481	8252.76	65	0.365996
Smic5012	1821	1592.76	0	0
Smic5013	1995	1766.76	877	23.0666
Smic5014	1854	1625.76	282	8.06036
Smic5015	1545	1316.76	14.5112	0.512105
Smic5016	639	411.777	17	1.91844
Smic5017	786	558.45	4	0.332842
Smic5018	1863	1634.76	12	0.341106
Smic5019	1236	1007.76	66	3.04333
Smic5020	300	94.9274	6	2.93712
Smic5021	3894	3665.76	15	0.190147
Smic5022	7986	7757.76	0	0
Smic5023	318	109.17	39	16.6006
Smic5024	513	287.478	32	5.17259
Smic5025	447	223.62	2	0.415606
Smic5026	2721	2492.76	173	3.22498
Smic5027	705	477.601	0	0
Smic5028	4167	3938.76	379	4.47138
Smic5029	3771	3542.76	0	0
Smic5030	1527	1298.76	0	0
Smic5031	429	206.884	35	7.86148
Smic5032	870	641.978	23	1.66483
Smic5033	1923	1694.76	87	2.38546
Smic5034	1734	1505.76	0	0
Smic5035	696	468.648	0	0
Smic5036	1020	791.76	0	0
Smic5037	1506	1277.76	0	0
Smic5038	3162	2933.76	150	2.3759
Smic5039	1293	1064.76	39	1.70206
Smic5040	11052	10823.8	42	0.180316
Smic5041	2748	2519.76	54	0.995856
Smic5042	1227	998.76	0	0
Smic5043	2130	1901.76	12	0.293216
Smic5044	16521	16292.8	61	0.173979
Smic5045	321	111.518	27	11.2507
Smic5046	771	543.45	52	4.44637
Smic5047	5331	5102.76	0	0
Smic5048	5049	4820.76	16	0.154229
Smic5049	375	157.104	0	0
Smic5050	4608	4379.76	0	0
Smic5051	462	237.896	17	3.32066
Smic5052	4551	4322.76	3	0.0322494
Smic5053	693	465.648	0	0
Smic5054	4080	3851.76	227.249	2.74161
Smic5055	282	81.6414	97	55.2107
Smic5056	2718	2489.76	264.169	4.93044
Smic5057	1497	1268.76	5	0.183127
Smic5058	3849	3620.76	18	0.231012
Smic5059	519	293.303	0	0
Smic5060	279	79.7324	34	19.8156
Smic5061	591	364.09	101	12.8906
Smic5062	1014	785.76	2	0.118277
Smic5063	7728	7499.76	0	0
Smic5064	1185	956.76	0	0
Smic5065	2322	2093.76	10	0.22194
Smic5066	417	195.624	0	0
Smic5067	1251	1022.76	17	0.772391
Smic5068	588	361.09	0	0
Smic5069	1527	1298.76	16	0.57247
Smic5070	798	570.336	8	0.65181
Smic5071	1020	791.76	0	0
Smic5072	600	373.09	0	0
Smic5073	528	302.003	0	0
Smic5074	933	704.91	16	1.05475
Smic5075	783	555.45	10	0.836599
Smic5076	306	99.6868	13	6.05993
Smic5077	447	223.62	0	0
Smic5078	807	579.336	32	2.56674
Smic5079	300	94.9274	11	5.38472
Smic5080	2604	2375.76	99	1.9364
Smic5081	402	181.662	1	0.255799
Smic5082	477	252.258	113	20.8159
Smic5083	729	501.502	17	1.57521
Smic5084	2121	1892.76	71	1.74311
Smic5085	1026	797.76	0	0
Smic5086	1173	944.76	32.4334	1.59527
Smic5087	1470	1241.76	0	0
Smic5088	450	226.483	0	0
Smic5089	1458	1229.76	51	1.92713
Smic5090	798	570.336	487	39.6789
Smic5091	5532	5303.76	40.0901	0.351249
Smic5092	3027	2798.76	55	0.913185
Smic5093	594	367.09	0	0
Smic5094	267	71.4963	0	0
Smic5095	942	713.91	20	1.30181
Smic5096	1059	830.76	24	1.34245
Smic5097	750	522.502	2	0.177871
Smic5098	1608	1379.76	113	3.80572
Smic5099	2328	2099.76	94	2.08027
Smic5100	11469	11240.8	72	0.297645
Smic5101	1674	1445.76	25	0.803537
Smic5102	1146	917.76	0	0
Smic5103	264	69.5297	105	70.1747
Smic5104	558	331.467	0	0
Smic5105	12129	11900.8	11	0.0429517
Smic5106	2928	2699.76	11	0.189334
Smic5107	2565	2336.76	20	0.39772
Smic5108	4062	3833.76	80	0.969677
Smic5109	1749	1520.76	19	0.58057
Smic5110	7770	7541.76	206	1.26928
Smic5111	1467	1238.76	14	0.525174
Smic5112	1161	932.76	37	1.84329
Smic5113	789	561.45	44	3.6417
Smic5114	3765	3536.76	34.0365	0.447199
Smic5115	2694	2465.76	2	0.0376913
Smic5116	1521	1292.76	42	1.50971
Smic5117	1380	1151.76	57	2.29972
Smic5118	951	722.91	14	0.899924
Smic5119	636	408.818	6	0.681998
Smic5120	708	480.601	0	0
Smic5121	2232	2003.76	5	0.115954
Smic5122	3609	3380.76	0	0
Smic5123	6315	6086.76	0	0
Smic5124	4197	3968.76	21	0.245882
Smic5125	2679	2450.76	31	0.587791
Smic5126	2250	2021.76	20	0.459687
Smic5127	1890	1661.76	40	1.11855
Smic5128	3924	3695.76	253	3.18111
Smic5129	363	146.725	3	0.950119
Smic5130	5280	5051.76	256.542	2.35982
Smic5131	3129	2900.76	206.857	3.31376
Smic5132	2913	2684.76	175.601	3.03936
Smic5133	3942	3713.76	71	0.888396
Smic5134	555	328.501	26	3.67789
Smic5135	3669	3440.76	215	2.90366
Smic5136	630	402.818	14	1.61503
Smic5137	255	63.1672	0	0
Smic5138	1329	1100.76	327	13.8044
Smic5139	2439	2210.76	33	0.69364
Smic5140	3060	2831.76	119	1.95278
Smic5141	1377	1148.76	22	0.889929
Smic5142	963	734.91	24	1.51754
Smic5143	306	99.6868	4	1.86459
Smic5144	1281	1052.76	11	0.48554
Smic5145	3243	3014.76	98	1.51055
Smic5146	1689	1460.76	60	1.90869
Smic5147	1191	962.76	0	0
Smic5148	3009	2780.76	0	0
Smic5149	939	710.91	92	6.01361
Smic5150	6096	5867.76	682	5.401
Smic5151	1779	1550.76	0	0
Smic5152	2811	2582.76	47	0.845621
Smic5153	2838	2609.76	269	4.78976
Smic5154	3072	2843.76	31	0.50656
Smic5155	846	618.04	22	1.65412
Smic5156	7938	7709.76	71	0.427937
Smic5157	4125	3896.76	90	1.07325
Smic5158	10302	10073.8	262	1.20857
Smic5159	765	537.45	12	1.03754
Smic5160	1452	1223.76	265	10.0626
Smic5161	801	573.336	15	1.21575
Smic5162	2508	2279.76	57	1.16184
Smic5163	2541	2312.76	130	2.61201
Smic5164	831	603.102	253	19.4936
Smic5165	1971	1742.76	20	0.533279
Smic5166	2229	2000.76	12	0.278707
Smic5167	1569	1340.76	0	0
Smic5168	6198	5969.76	0	0
Smic5169	1080	851.76	41	2.23681
Smic5170	2652	2423.76	225	4.31375
Smic5171	1059	830.76	17	0.950901
Smic5172	4341	4112.76	93	1.05078
Smic5173	291	88.1502	0	0
Smic5174	12354	12125.8	222	0.850758
Smic5175	2160	1931.76	255	6.13407
Smic5176	11562	11333.8	604.971	2.4804
Smic5177	615	387.976	56	6.70726
Smic5178	4845	4616.76	381	3.83486
Smic5179	1185	956.76	4	0.194276
Smic5180	339	126.452	0	0
Smic5181	489	263.999	147	25.8748
Smic5182	1497	1268.76	109	3.99217
Smic5183	591	364.09	0	0
Smic5184	12483	12254.8	0	0
Smic5185	942	713.91	3	0.195272
Smic5186	1389	1160.76	0	0
Smic5187	651	423.694	183	20.0706
Smic5188	1014	785.76	200	11.8277
Smic5189	1827	1598.76	31	0.901032
Smic5190	399	178.847	49	12.7314
Smic5191	1383	1154.76	57	2.29374
Smic5192	526	300.184	59	9.13327
Smic5193	735	507.502	0	0
Smic5194	4767	4538.76	1	0.0102382
Smic5195	2277	2048.76	0	0
Smic5196	1485	1256.76	0	0
Smic5197	2889	2660.76	117	2.04335
Smic5198	1662	1433.76	45	1.45847
Smic5199	3894	3665.76	43	0.545088
Smic5200	2214	1985.76	339	7.93295
Smic5201	5493	5264.76	38	0.335403
Smic5202	687	459.648	19	1.92083
Smic5203	6336	6107.76	107	0.814074
Smic5204	5247	5018.76	50	0.462952
Smic5205	5463	5234.76	66.1429	0.587149
Smic5206	1041	812.76	46	2.63001
Smic5207	3150	2921.76	151	2.40157
Smic5208	1854	1625.76	35	1.0004
Smic5209	348	134.122	2	0.692932
Smic5210	2037	1808.76	305	7.83575
Smic5211	213	37.3956	9	11.1836
Smic5212	1656	1427.76	16	0.520747
Smic5213	13572	13343.8	202.68	0.705822
Smic5214	711	483.601	87	8.35976
Smic5215	2847	2618.76	288.239	5.11468
Smic5216	2313	2084.76	252.761	5.63399
Smic5217	1575	1346.76	20	0.690084
Smic5218	681	453.694	4	0.409693
Smic5219	771	543.45	1	0.0855072
Smic5220	6771	6542.76	180.083	1.27901
Smic5221	1665	1436.76	17	0.549828
Smic5222	2067	1838.76	139	3.51279
Smic5223	4359	4130.76	42	0.472478
Smic5224	4197	3968.76	66	0.772771
Smic5225	1635	1406.76	20	0.660651
Smic5226	2634	2405.76	40	0.772627
Smic5227	1476	1247.76	2	0.0744836
Smic5228	2970	2741.76	131	2.22026
Smic5229	3285	3056.76	106.982	1.62634
Smic5231	570	343.299	147.018	19.9003
Smic5232	1707	1478.76	143	4.49366
Smic5233	3741	3512.76	251	3.32038
Smic5234	975	746.836	31	1.92885
Smic5235	2490	2261.76	47	0.965636
Smic5236	213	37.3956	4	4.97051
Smic5237	1215	986.76	5	0.235462
Smic5238	1944	1715.76	77	2.08543
Smic5239	1179	950.76	57	2.7859
Smic5240	5733	5504.76	22	0.185715
Smic5241	1845	1616.76	29	0.833517
Smic5242	1461	1232.76	85	3.20407
Smic5243	906	677.978	0	0
Smic5244	1707	1478.76	0	0
Smic5245	726	498.552	0	0
Smic5246	2943	2714.76	34	0.581982
Smic5247	279	79.7324	0	0
Smic5248	3900	3671.76	23	0.291082
Smic5249	4693	4464.76	36	0.374685
Smic5250	3939	3710.76	83	1.03939
Smic5251	324	113.883	0	0
Smic5252	504	278.62	0	0
Smic5253	2253	2024.76	35	0.803261
Smic5254	231	47.8232	7	6.80176
Smic5255	5049	4820.76	0	0
Smic5256	399	178.847	34	8.83402
Smic5257	435	212.351	3	0.656492
Smic5258	2724	2495.76	133	2.47634
Smic5259	645	417.694	14	1.55751
Smic5260	333	121.354	10	3.8292
Smic5261	6192	5963.76	160	1.2467
Smic5262	804	576.336	8	0.645024
Smic5263	954	725.91	19	1.21628
Smic5264	237	51.5789	0	0
Smic5265	531	304.881	10	1.52416
Smic5266	252	61.1411	0	0
Smic5267	354	139.287	0	0
Smic5268	828	600.102	0	0
Smic5269	276	77.6543	3	1.79522
Smic5270	654	426.694	0	0
Smic5271	5385	5156.76	10	0.0901125
Smic5272	858	629.978	168	12.3921
Smic5273	789	561.45	5.25875	0.435245
Smic5274	564	337.367	51	7.02473
Smic5275	8844	8615.76	0	0
Smic5276	1875	1646.76	95	2.68074
Smic5277	927	698.91	9	0.598389
Smic5278	2217	1988.76	47	1.09819
Smic5279	2997	2768.76	0	0
Smic5280	4407	4178.76	60	0.667215
Smic5281	1632	1403.76	26	0.860681
Smic5282	1350	1121.76	92	3.8111
Smic5283	1860	1631.76	16	0.455644
Smic5284	2376	2147.76	101	2.18523
Smic5285	573	346.161	6	0.805444
Smic5286	1311	1082.76	0	0
