target_id	length	eff_length	est_counts	tpm
Spis8669	1252	1024.72	0	0
Spis8670	682	455.657	1	0.128231
Spis8671	1978	1750.72	0	0
Spis8672	721	494.657	0	0
Spis8673	580	353.855	0	0
Spis8674	4024	3796.72	82.9375	1.27636
Spis8675	1117	889.723	649.977	42.6849
Spis8676	871	644.22	13	1.17907
Spis8677	1960	1732.72	0	0
Spis8678	3133	2905.72	179	3.5994
Spis8679	1423	1195.72	300	14.6596
Spis8680	1558	1330.72	25	1.0977
Spis8681	2311	2083.72	136	3.81355
Spis8682	1324	1096.72	18	0.958973
Spis8683	667	440.657	0	0
Spis8684	2770	2542.72	221	5.07837
Spis8685	1570	1342.72	229	9.96506
Spis8687.t1	1675	1447.72	90	3.63235
Spis8688	2533	2305.72	0	0
Spis8689	910	683.153	20	1.71058
Spis8690	778	551.453	0	0
Spis8691	2746	2518.72	259	6.00828
Spis8692	13837	13609.7	15	0.0643981
Spis8693	1237	1009.72	15	0.868
Spis8694	1879	1651.72	88.8365	3.14257
Spis8695	487	262.101	700	156.049
Spis8696	820	593.342	37	3.64357
Spis8697	1297	1069.72	1	0.054621
Spis8698	1219	991.723	16	0.942671
Spis8699	1816	1588.72	1	0.0367775
Spis8700.t1	2242	2014.72	6	0.174007
Spis8701	2263	2035.72	102	2.9276
Spis8702	811	584.342	47	4.69961
Spis8703.t2	2443	2215.72	76	2.00414
Spis8704	1495	1267.72	66	3.04194
Spis8705	1882	1654.72	106	3.74293
Spis8706	462	237.6	12.9324	3.18026
Spis8707	919	692.153	306	25.8315
Spis8708	2485	2257.72	1797.1	46.5086
Spis8709	1690	1462.72	0	0
Spis8710	493	267.967	0	0
Spis8711	2407	2179.72	34.3067	0.919619
Spis8712	484	259.127	423.996	95.6049
Spis8713	7648	7420.72	720	5.66914
Spis8714	5152	4924.72	4	0.0474579
Spis8715	1699	1471.72	827	32.833
Spis8716	310	100.699	397	230.353
