target_id	length	eff_length	est_counts	tpm
Smic14442	4263	4043.7	1037	17.4741
Smic14443	573	356.052	0	0
Smic14444	5769	5549.7	0	0
Smic14445	1737	1517.7	21	0.94282
Smic14446	1932	1712.7	533	21.2051
Smic14447	9330	9110.7	650	4.86134
Smic14448	1974	1754.7	55	2.13577
Smic14449	888	669.139	76	7.73911
Smic14450	318	114.093	153	91.3745
Smic14451	1578	1358.7	145	7.27177
Smic14452	1485	1265.7	510	27.4559
Smic14453	591	373.866	2	0.364509
Smic14454	1119	899.697	20	1.51471
Smic14455	255	65.6399	0	0
Smic14456	1266	1046.7	122	7.94206
Smic14457	885	666.139	242	24.754
Smic14458	9726	9506.7	0	0
Smic14459	3240	3020.7	28	0.631605
Smic14460	3000	2780.7	127	3.11204
Smic14461	669	451.424	4	0.603767
Smic14462	2853	2633.7	47	1.21598
Smic14463	987	767.852	41	3.63832
Smic14464	1164	944.697	185	13.3436
Smic14465	4965	4745.7	312	4.4797
Smic14466	1167	947.697	22	1.58179
Smic14467	4299	4079.7	51	0.851798
Smic14468	1314	1094.7	141	8.77647
Smic14469	1563	1343.7	576	29.2089
Smic14470	1182	962.697	47	3.32662
Smic14471	1041	821.697	1	0.0829245
Smic14472	837	618.464	211	23.2468
Smic14473	6003	5783.7	0	0
Smic14474	219	42.0015	0	0
Smic14475	1494	1274.7	42	2.24511
Smic14476	984	764.852	20	1.78175
Smic14477	6072	5852.7	9	0.104781
Smic14478	798	579.524	156	18.3421
Smic14479	294	94.2308	185	133.775
Smic14480	1860	1640.7	0	0
Smic14481	372	161.137	0	0
Smic14482	3000	2780.7	37	0.906656
Smic14483	1515	1295.7	51	2.68202
Smic14484	231	49.5232	0	0
Smic14485	564	347.052	14	2.74871
Smic14486	8403	8183.7	514	4.27965
Smic14487	1410	1190.7	0	0
Smic14488	2628	2408.7	0	0
Smic14489	969	749.928	0	0
Smic14490	1401	1181.7	0	0
Smic14491	987	767.852	46	4.08202
Smic14492	3348	3128.7	59	1.28494
Smic14493	417	202.91	30	10.0742
Smic14494	558	341.086	1	0.19977
Smic14495	729	510.896	11	1.46708
Smic14496	1449	1229.7	4	0.221644
Smic14497	8151	7931.7	0	0
Smic14498	927	707.928	36	3.46504
Smic14499	2850	2630.7	0	0
Smic14500	5919	5699.7	610	7.29243
Smic14501	423	208.723	0	0
Smic14502	1821	1601.7	99	4.21162
Smic14503	687	469.195	13	1.88792
Smic14504	2265	2045.7	87.8104	2.92482
Smic14505	1575	1355.7	0	0
Smic14506	426	211.573	0	0
Smic14507	294	94.2308	0	0
Smic14508	1209	989.697	0	0
Smic14509	1026	806.697	18	1.5204
Smic14510	444	228.882	7	2.08392
Smic14511	489	272.701	50	12.4933
Smic14512	954	734.928	28	2.59602
Smic14513	3098	2878.7	268	6.34356
Smic14514	5712	5492.7	249	3.08893
Smic14515	1800	1580.7	0	0
Smic14516	3312	3092.7	14	0.30845
Smic14517	1290	1070.7	0	0
Smic14518	294	94.2308	128	92.5575
Smic14519	1350	1130.7	129	7.77388
Smic14520	1191	971.697	35	2.45432
Smic14521	432	217.313	0	0
Smic14522	5253	5033.7	128	1.73268
Smic14523	1869	1649.7	52	2.1478
Smic14524	2052	1832.7	39	1.45
Smic14525	1725	1505.7	42	1.90067
Smic14526	1446	1226.7	19	1.05538
Smic14527	7014	6794.7	147	1.47415
Smic14528	7488	7268.7	0	0
Smic14529	1644	1424.7	56	2.6783
Smic14530	3720	3500.7	0	0
Smic14531	2136	1916.7	104	3.69721
Smic14532	741	522.845	30	3.90969
Smic14533	2697	2477.7	330	9.07528
Smic14534	1815	1595.7	56	2.39129
Smic14535	1365	1145.7	395	23.4921
Smic14536	13812	13592.7	31	0.1554
Smic14537	3549	3329.7	270	5.52527
Smic14538	3261	3041.7	88	1.97134
Smic14539	2073	1853.7	31	1.13951
Smic14540	4497	4277.7	2694.55	42.921
Smic14541	972	752.928	429.454	38.8649
Smic14542	2529	2309.7	90.3843	2.66644
Smic14543	1791	1571.7	80	3.46829
Smic14544	1350	1130.7	39	2.35024
Smic14545	6048	5828.7	71	0.830006
Smic14546	609	391.676	2	0.347935
Smic14547	222	43.8425	8	12.4334
Smic14548	3426	3206.7	202	4.29228
Smic14549	384	171.909	196	77.6875
Smic14550	4332	4112.7	308	5.10292
Smic14551	15588	15368.7	818.04	3.62687
Smic14552	855	636.402	211	22.5915
Smic14553	747	528.792	9	1.15972
Smic14554	1473	1253.7	83	4.51107
Smic14555	2442	2222.7	1225	37.5535
Smic14556	1917	1697.7	2236	89.7441
Smic14557	1869	1649.7	573	23.6671
Smic14558	2376	2156.7	265	8.37242
Smic14559	1425	1205.7	19271	1089.08
Smic14560	3294	3074.7	108	2.3934
Smic14561	2499	2279.7	300	8.96682
Smic14562	2730	2510.7	336	9.11884
Smic14563	378	166.343	0	0
Smic14564	2934	2714.7	0	0
Smic14565	1428	1208.7	433.405	24.4326
Smic14566	8364	8144.7	1289.6	10.7888
Smic14567	27879	27659.7	429	1.05683
Smic14568	6585	6365.7	121	1.29519
Smic14569	3120	2900.7	187	4.39272
Smic14570	1374	1154.7	351	20.7126
Smic14571	1251	1031.7	63	4.16086
Smic14572	1470	1250.7	239	13.0209
Smic14573	3771	3551.7	786.024	15.0798
Smic14574	993	773.774	2918.98	257.046
Smic14575	876	657.273	12	1.24403
Smic14576	1059	839.697	201	16.3105
Smic14577	936	716.928	729	69.2861
Smic14578	5454	5234.7	492	6.40425
Smic14579	5184	4964.7	333	4.57031
Smic14580	7794	7574.7	586	5.27141
Smic14581	504	287.589	50	11.8466
Smic14582	9270	9050.7	235	1.76921
Smic14583	1890	1670.7	0	0
Smic14584	1320	1100.7	0	0
Smic14585	813	594.464	34	3.89715
Smic14586	7260	7040.7	631	6.10672
Smic14587	1047	827.697	123	10.1258
Smic14588	9576	9356.7	1303	9.48891
Smic14589	426	211.573	0	0
Smic14590	1207	987.697	434	29.9406
Smic14591	2568	2348.7	129	3.74246
Smic14592	3723	3503.7	48	0.933489
Smic14593	1404	1184.7	115	6.61432
Smic14594	408	194.372	3	1.05167
Smic14595	3459	3239.7	0	0
Smic14596	999	779.697	82	7.1661
Smic14597	228	47.6506	75	107.248
Smic14598	786	567.524	229	27.4945
Smic14599	561	344.052	81	16.0419
Smic14600	2481	2261.7	521	15.6963
Smic14601	531	314.348	148.917	32.2796
Smic14602	1539	1319.7	1804.87	93.1894
Smic14603	4956	4736.7	103.028	1.48209
Smic14604	2076	1856.7	0	0
Smic14605	4905	4685.7	117	1.7014
Smic14606	2214	1994.7	0	0
Smic14607	6447	6227.7	0	0
Smic14608	3876	3656.7	0	0
Smic14609	1686	1466.7	196	9.10563
Smic14610	1539	1319.7	0	0
Smic14611	5991	5771.7	0	0
Smic14612	486	269.701	0	0
Smic14613	2211	1991.7	92	3.14745
Smic14614	10212	9992.7	2272	15.4924
Smic14615	7767	7547.7	323	2.91597
Smic14616	1719	1499.7	204	9.26875
Smic14617	4935	4715.7	465	6.71895
Smic14618	1470	1250.7	708	38.5723
Smic14619	2784	2564.7	287	7.62501
Smic14620	2997	2777.7	204.89	5.02608
Smic14621.t1	4524	4304.7	72.1104	1.14143
Smic14622	11340	11120.7	1762	10.7961
Smic14623	4128	3908.7	750	13.0745
Smic14624	4128	3908.7	637	11.1046
Smic14625	603	385.753	302	53.3448
Smic14626	711	493.147	144	19.8967
Smic14627	2526	2306.7	363	10.7229
Smic14628	1284	1064.7	33	2.11194
Smic14629	2481	2261.7	294	8.85742
Smic14630	2775	2555.7	0	0
Smic14631	2433	2213.7	101	3.10883
Smic14632	2235	2015.7	167.353	5.65721
Smic14633	7719	7499.7	1074	9.75787
Smic14634	2685	2465.7	450	12.4356
Smic14635	6643	6423.7	2	0.0212148
Smic14636	1461	1241.7	0	0
Smic14637	2922	2702.7	0	0
Smic14638	873	654.273	0	0
Smic14639	3096	2876.7	0	0
Smic14640	1185	965.697	0	0
Smic14641	5673	5453.7	0	0
Smic14642	1323	1103.7	301	18.5828
Smic14643	1149	929.697	212.808	15.597
Smic14644	13386	13166.7	1027	5.31481
Smic14645	489	272.701	20	4.99733
Smic14646	1161	941.697	148	10.7089
Smic14647	1806	1586.7	192	8.24521
Smic14648	1563	1343.7	56	2.83976
Smic14649	1107	887.697	11	0.84435
Smic14650	9066	8846.7	118	0.908856
Smic14651	4182	3962.7	546	9.3885
Smic14652	3144	2924.7	0	0
Smic14653	2268	2048.7	243.306	8.09224
Smic14654	273	78.2736	22	19.1514
Smic14655	1017	797.697	339	28.9572
Smic14656	7608	7388.7	315	2.90494
Smic14657	1542	1322.7	255	13.1363
Smic14658	1524	1304.7	445	23.2405
Smic14659	2439	2219.7	151	4.6353
Smic14660	1101	881.697	59	4.5596
Smic14661	450	234.579	3	0.871418
Smic14662	1026	806.697	994.841	84.0306
Smic14663	4440	4220.7	987.159	15.9367
Smic14664	10968	10748.7	528	3.34713
Smic14665	5268	5048.7	341	4.60224
Smic14666	879	660.273	204	21.0524
Smic14667	2028	1808.7	358	13.4869
Smic14668	5646	5426.7	538	6.75524
Smic14669	4278	4058.7	0	0
Smic14670	3195	2975.7	0	0
Smic14671	4101	3881.7	144	2.52776
Smic14672	363	153.354	68	30.214
Smic14673	5091	4871.7	245	3.42673
Smic14674	1674	1454.7	36	1.68626
Smic14675	5202	4982.7	0	0
Smic14676	5382	5162.7	60	0.791898
Smic14677	3213	2993.7	240	5.46258
Smic14678	6837	6617.7	256	2.63589
Smic14679	14730	14510.7	695	3.26355
Smic14680	471	254.962	16	4.27601
Smic14681	729	510.896	7	0.933597
Smic14682	1176	956.697	15	1.06834
Smic14683	7788	7568.7	400	3.60108
Smic14684	240	55.522	0	0
Smic14685	11088	10868.7	54	0.338541
Smic14686	900	681.139	0	0
Smic14687	2835	2615.7	0	0
Smic14688	534	317.316	0	0
Smic14689	2142	1922.7	0	0
Smic14690	1620	1400.7	0	0
Smic14691	3159	2939.7	0	0
Smic14692	6249	6029.7	29	0.327715
Smic14693	723	504.947	0	0
Smic14694	3333	3113.7	0	0
Smic14695	612	394.676	6	1.03587
Smic14696	3387	3167.7	0	0
Smic14697	5760	5540.7	0	0
Smic14698	1569	1349.7	0	0
Smic14699	3975	3755.7	79	1.43328
Smic14700	1524	1304.7	0	0
Smic14701	969	749.928	0	0
Smic14702	837	618.464	11	1.21192
Smic14703	351	142.715	10	4.77447
Smic14704	1803	1583.7	576	24.7825
Smic14705	2148	1928.7	136	4.80473
Smic14706	2598	2378.7	0	0
Smic14707	1119	899.697	17	1.2875
Smic14708	282	85.0611	66	52.8698
Smic14709	447	231.65	54	15.8839
Smic14710	2304	2084.7	170	5.55649
Smic14711	4557	4337.7	392	6.15774
Smic14712	741	522.845	399	51.9989
Smic14713	1707	1487.7	208	9.52672
Smic14714	12987	12767.7	558	2.97794
Smic14715	10848	10628.7	0	0
Smic14716	9795	9575.7	0	0
Smic14717	7293	7073.7	325	3.13063
Smic14718	213	38.0293	0	0
Smic14719	9192	8972.7	901	6.84221
Smic14720	1422	1202.7	7	0.396585
Smic14721	1074	854.697	84	6.69671
Smic14722	993	773.774	2	0.176121
Smic14723	915	696.139	24	2.34914
Smic14724	2172	1952.7	204	7.11852
Smic14725	1059	839.697	446	36.1915
Smic14726	7776	7556.7	1067	9.62115
Smic14727	615	397.676	1	0.171343
Smic14728	1308	1088.7	298	18.6511
Smic14729	2355	2135.7	303	9.66713
Smic14730	3258	3038.7	126	2.82538
Smic14731	1536	1316.7	16	0.827997
Smic14732	4794	4574.7	0	0
Smic14733	7029	6809.7	299	2.99184
Smic14734	402	188.763	81	29.2391
Smic14735	1893	1673.7	77	3.13479
Smic14736	567	350.052	28	5.4503
Smic14737	2226	2006.7	188	6.38367
Smic14738	17436	17216.7	565	2.23611
Smic14739	2874	2654.7	13	0.333674
Smic14740	2625	2405.7	37	1.04799
Smic14741	1641	1421.7	425.387	20.3879
Smic14742	207	34.3464	8	15.871
Smic14743	3654	3434.7	469	9.3042
Smic14744	2439	2219.7	488	14.9803
Smic14745	4452	4232.7	337	5.42509
Smic14746	4038	3818.7	219.925	3.92422
Smic14747	2277	2057.7	27	0.894081
Smic14748	1659	1439.7	125	5.91607
Smic14749	318	114.093	145	86.5968
Smic14750	2031	1811.7	500	18.8052
Smic14751	3423	3203.7	141	2.9989
Smic14752	3111	2891.7	107	2.52131
Smic14753	2052	1832.7	84	3.12308
Smic14754	3765	3545.7	102	1.96017
Smic14755	7503	7283.7	269	2.51649
Smic14756	2415	2195.7	842	26.1297
Smic14757	891	672.139	50	5.0688
Smic14758	771	552.524	0	0
Smic14759	342	134.633	108	54.6595
Smic14760	2433	2213.7	0	0
Smic14761	4560	4340.7	0	0
Smic14762	3297	3077.7	0	0
Smic14763	789	570.524	270	32.2466
Smic14764	609	391.676	1	0.173967
Smic14765	1839	1619.7	61	2.5662
Smic14766	4284	4064.7	899.41	15.0773
Smic14767	657	439.469	45	6.97717
Smic14768	2775	2555.7	181.59	4.84148
Smic14769	7656	7436.7	52	0.47645
Smic14770	495	278.617	75	18.342
Smic14771	927	707.928	36	3.46504
Smic14772	873	654.273	22	2.29118
Smic14773	912	693.139	4	0.393218
Smic14774	1854	1634.7	27	1.12544
Smic14775	1098	878.697	0	0
Smic14776	1020	800.697	191	16.254
Smic14777	1485	1265.7	98	5.27583
Smic14778	4140	3920.7	5	0.0868963
Smic14779	1611	1391.7	0	0
Smic14780	1335	1115.7	23	1.40468
Smic14781	894	675.139	20	2.01851
Smic14782	1254	1034.7	0	0
Smic14783	1989	1769.7	2	0.0770062
Smic14784	2514	2294.7	60	1.78164
Smic14785	1722	1502.7	252	11.4268
Smic14786	2115	1895.7	589	21.171
Smic14787	2214	1994.7	3	0.10248
Smic14788	1953	1733.7	51	2.00443
Smic14789	2487	2267.7	104	3.12495
Smic14790	945	725.928	32	3.00366
Smic14791	2226	2006.7	62	2.10525
Smic14792	981	761.928	0	0
Smic14793	19101	18881.7	754	2.72098
Smic14794	3714	3494.7	0	0
Smic14795	420	205.785	8	2.64893
Smic14796	1071	851.697	159	12.7206
Smic14797	1491	1271.7	202.057	10.8264
Smic14798	2790	2570.7	70	1.85542
Smic14799	3942	3722.7	167	3.0567
Smic14800	960	740.928	7	0.643749
Smic14801	1929	1709.7	26	1.03621
Smic14802	1842	1622.7	309	12.9752
Smic14803	402	188.763	7	2.52683
Smic14804	1596	1376.7	30	1.48483
Smic14805	1410	1190.7	79	4.52085
Smic14806	2589	2369.7	234	6.72849
Smic14807	2466	2246.7	299	9.0682
Smic14808	5355	5135.7	946	12.5512
Smic14809	1155	935.697	3	0.218464
Smic14810	381	169.153	6	2.41693
Smic14811	2316	2096.7	167	5.42719
Smic14812	4200	3980.7	67	1.14686
Smic14813	1392	1172.7	157	9.12238
Smic14814	23934	23714.7	1969.44	5.65875
Smic14815	2433	2213.7	134	4.12459
Smic14816	300	98.9342	129	88.846
Smic14817	1290	1070.7	457	29.0833
Smic14818	1887	1667.7	517	21.1236
Smic14819	4482	4262.7	178	2.84531
Smic14820	1620	1400.7	151	7.3456
Smic14821	7107	6887.7	659	6.51937
Smic14822	3945	3725.7	41	0.749844
Smic14823	1281	1061.7	179	11.4881
Smic14824	843	624.402	90	9.82138
Smic14825	2394	2174.7	0	0
Smic14826	279	82.8459	0	0
Smic14827	426	211.573	3	0.966173
Smic14828	2250	2030.7	409.662	13.746
Smic14829	6822	6602.7	145.649	1.50308
Smic14830	891	672.139	72	7.29907
Smic14831	1011	791.697	161	13.8568
Smic14832	1485	1265.7	55	2.96093
Smic14833	5958	5738.7	268	3.18212
Smic14834	3213	2993.7	87	1.98019
Smic14835	768	549.524	22	2.72791
Smic14836	2481	2261.7	0	0
Smic14837	1641	1421.7	43	2.0609
Smic14838	1089	869.697	4	0.313391
Smic14839	573	356.052	6	1.14824
Smic14840	591	373.866	203	36.9976
Smic14841	4023	3803.7	459	8.22245
Smic14842	4845	4625.7	545	8.02812
Smic14843	2403	2183.7	1191	37.1633
Smic14844	1353	1133.7	16	0.961651
Smic14845	1944	1724.7	87	3.43717
Smic14846	5031	4811.7	558	7.90188
Smic14847	2604	2384.7	683	19.5156
Smic14848	1497	1277.7	72	3.83972
Smic14849	2355	2135.7	78	2.48857
Smic14850	383	170.944	0	0
Smic14851	498	281.617	540	130.656
Smic14852	1443	1223.7	42	2.33868
Smic14853	444	228.882	0	0
Smic14854	1032	812.697	9	0.754585
Smic14855	2370	2150.7	131	4.15037
Smic14856	7143	6923.7	2	0.0196828
Smic14857	9909	9689.7	290	2.0393
Smic14858	624	406.595	0	0
Smic14859	1692	1472.7	34	1.57311
Smic14860	2691	2471.7	133	3.66649
Smic14861	6318	6098.7	2	0.0223454
Smic14862	555	338.12	9	1.8137
Smic14863	936	716.928	28	2.6612
Smic14864	2208	1988.7	44	1.50757
Smic14865	273	78.2736	0	0
Smic14866	522	305.441	113	25.2084
Smic14867	8253	8033.7	0	0
Smic14868	11055	10835.7	77	0.484204
Smic14870	378	166.343	206	84.3836
Smic14872	1845	1625.7	0	0
Smic14873	750	531.686	0	0
Smic14874	300	98.9342	5	3.44364
Smic14875	9078	8858.7	171	1.31529
Smic14876	1620	1400.7	148	7.19966
Smic14877.t1	981	761.928	35	3.13003
Smic14879	4617	4397.7	92	1.42547
Smic14880	3462	3242.7	0	0
Smic14881	1656	1436.7	0	0
Smic14882	525	308.41	0	0
Smic14883	459	243.363	16	4.47981
Smic14884	7881	7661.7	1084	9.64048
Smic14885	7005	6785.7	71	0.712949
Smic14886	639	421.554	184	29.7412
Smic14887	2355	2135.7	379	12.0919
Smic14888	4518	4298.7	91	1.44244
Smic14889	1074	854.697	48	3.82669
Smic14890	1365	1145.7	27	1.60579
Smic14891	5562	5342.7	0	0
Smic14892	1677	1457.7	218	10.1902
Smic14893	1251	1031.7	6	0.396272
Smic14894	2793	2573.7	0	0
Smic14895	894	675.139	6	0.605553
Smic14896	408	194.372	9	3.15502
Smic14897	792	573.524	32	3.80183
Smic14898	1431	1211.7	32	1.79949
Smic14899	687	469.195	20	2.9045
Smic14900	738	519.845	30	3.93226
Smic14901	1578	1358.7	106	5.31591
Smic14902	264	71.7959	32	30.37
Smic14903	570	353.052	63	12.159
Smic14904	1155	935.697	139.303	10.1443
Smic14905	435	220.246	77.6968	24.0375
Smic14906	3681	3461.7	61	1.2007
Smic14907	246	59.3136	5	5.74394
Smic14908	1899	1679.7	9	0.365095
Smic14909	357	148.014	20	9.2071
Smic14910	840	621.402	0	0
Smic14911	4665	4445.7	34	0.521115
Smic14912	14427	14207.7	349	1.67377
Smic14913	4299	4079.7	0	0
Smic14914	567	350.052	76	14.7937
Smic14915	663	445.424	469	71.7453
Smic14916	468	252.064	19	5.13615
Smic14917	1005	785.697	9	0.780516
Smic14918	2163	1943.7	37	1.29708
Smic14919	1713	1493.7	27	1.23167
Smic14920	1650	1430.7	9.31081	0.44344
Smic14921	1827	1607.7	43	1.82246
Smic14922	9249	9029.7	8	0.0603686
Smic14923	2058	1838.7	19	0.704106
Smic14924	2025	1805.7	45	1.6981
Smic14925	1302	1082.7	3	0.188803
Smic14926	4578	4358.7	87	1.36006
Smic14927	678	460.288	4	0.59214
Smic14928	8454	8234.7	1016	8.40699
Smic14929	2997	2777.7	0	0
Smic14930	213	38.0293	2.71597	4.86632
Smic14931	3234	3014.7	0	0
Smic14932	3867	3647.7	0	0
Smic14933	348	139.982	42	20.4442
Smic14934	717	499.048	100	13.6538
Smic14935	1245	1025.7	30	1.99295
Smic14936	1149	929.697	0	0
Smic14937	2601	2381.7	347	9.92744
Smic14938	2040	1820.7	156	5.83823
Smic14939	714	496.098	0	0
Smic14940	10356	10136.7	84	0.564647
Smic14941	7809	7589.7	287	2.57663
Smic14942	570	353.052	6	1.158
Smic14943	5718	5498.7	223	2.76337
Smic14944	1860	1640.7	267	11.0886
Smic14945	246	59.3136	4	4.59516
Smic14946	1353	1133.7	653	39.2474
Smic14947	3048	2828.7	291	7.00972
Smic14948	12525	12305.7	418	2.31454
Smic14949	615	397.676	7	1.1994
Smic14950	6597	6377.7	602	6.43172
Smic14951	1482	1262.7	195	10.5228
Smic14952	1638	1418.7	193	9.26962
Smic14953	324	119.372	11	6.27892
Smic14954	2838	2618.7	198	5.15198
Smic14955	705	487.147	1	0.139873
Smic14956	7020	6800.7	313	3.13607
Smic14957	1203	983.697	96	6.64974
Smic14958	4473	4253.7	347	5.5585
Smic14959	1251	1031.7	169.535	11.197
Smic14960	1770	1550.7	58.4647	2.56898
Smic14961	3993	3773.7	72	1.30005
Smic14962	678	460.288	0	0
Smic14963	1896	1676.7	33	1.34108
Smic14964	4824	4604.7	401	5.93387
Smic14965	6393	6173.7	189	2.08598
Smic14966	444	228.882	108	32.1518
Smic14967	5382	5162.7	67	0.884286
Smic14968	3840	3620.7	0	0
Smic14969	801	582.524	0	0
Smic14970	546	329.154	0	0
Smic14971	2472	2252.7	2	0.0604953
Smic14972	3003	2783.7	124	3.03525
Smic14973	459	243.363	0	0
Smic14974	1953	1733.7	55	2.16164
Smic14975	1176	956.697	443.888	31.615
Smic14976	1098	878.697	142.627	11.06
Smic14977	3576	3356.7	636.376	12.918
Smic14978	3498	3278.7	300	6.23468
Smic14979	4311	4091.7	0	0
Smic14980	1098	878.697	0	0
Smic14981	207	34.3464	0	0
Smic14982	3600	3380.7	802	16.1645
Smic14983	2682	2462.7	46	1.27274
Smic14984	837	618.464	0	0
Smic14985	1395	1175.7	252	14.6049
Smic14986	933	713.928	22	2.09973
Smic14987	777	558.524	16	1.95197
Smic14988	636	418.554	53	8.62817
Smic14989	882	663.273	0	0
Smic14990	3042	2822.7	331	7.99021
Smic14991	624	406.595	0	0
Smic14992	474	257.885	98	25.8937
Smic14993	1584	1364.7	235	11.7335
Smic14994	6816	6596.7	0	0
Smic14995	1068	848.697	0	0
Smic14996	252	63.5992	35	37.4983
Smic14997	1368	1148.7	27	1.6016
Smic14998	3309	3089.7	103	2.27152
Smic14999	486	269.701	19	4.80027
Smic15000	972	752.928	949	85.883
Smic15001	975	755.928	59	5.31821
Smic15002	1692	1472.7	120	5.55216
Smic15003	1479	1259.7	14	0.75728
Smic15004	501	284.617	0	0
Smic15005	6345	6125.7	754	8.38707
Smic15006	627	409.595	29	4.82433
Smic15007	2856	2636.7	434	11.2156
Smic15008	3261	3041.7	959	21.4831
Smic15009	1779	1559.7	795	34.7313
Smic15010	3777	3557.7	42	0.804405
Smic15011	5805	5585.7	194	2.36657
Smic15012	4281	4061.7	23	0.385847
Smic15013	3327	3107.7	71	1.55673
Smic15014	267	73.9356	23	21.1967
Smic15015	2721	2501.7	12.8945	0.351207
Smic15016	2013	1793.7	63.1055	2.39725
Smic15017	3606	3386.7	18	0.362152
Smic15018	858	639.402	4	0.426266
Smic15019	3402	3182.7	0	0
Smic15020	894	675.139	9	0.908329
Smic15021	4176	3956.7	5.16768	0.0889933
Smic15022	1047	827.697	0	0
Smic15023	411	197.154	0	0
Smic15024	3948	3728.7	0	0
Smic15025	3306	3086.7	0	0
Smic15026	2142	1922.7	0	0
Smic15027	10713	10493.7	1419	9.214
Smic15028	8184	7964.7	121	1.03517
Smic15029	8535	8315.7	952	7.80068
Smic15030	5589	5369.7	218	2.76631
Smic15031	2730	2510.7	77	2.08973
Smic15032	3015	2795.7	367	8.94479
Smic15033	1548	1328.7	0	0
Smic15034	216	40.0305	121	205.963
Smic15035	5184	4964.7	723	9.92293
Smic15036	2115	1895.7	108	3.88194
Smic15037	1242	1022.7	75	4.99699
Smic15038	3645	3425.7	402.081	7.99759
Smic15039	6945	6725.7	129	1.30691
Smic15040	774	555.524	3	0.367971
Smic15041	3066	2846.7	678	16.2287
Smic15042	1098	878.697	308	23.8839
Smic15043	1944	1724.7	30	1.18523
Smic15044	8229	8009.7	782	6.6525
Smic15045	5511	5291.7	1836	23.6413
Smic15046	1152	932.697	548	40.0345
Smic15047	282	85.0611	1	0.801057
Smic15048	3213	2993.7	0	0
Smic15049	531	314.348	0	0
Smic15050	825	606.464	0	0
Smic15051	1308	1088.7	62	3.88042
Smic15052	1488	1268.7	1388	74.5463
Smic15053	1287	1067.7	206	13.1466
Smic15054	1383	1163.7	302	17.6832
Smic15055	2310	2090.7	414	13.4928
Smic15056	22386	22166.7	888	2.72965
Smic15057	2289	2069.7	1265	41.6465
Smic15058	2658	2438.7	603	16.8482
Smic15059	7044	6824.7	12	0.11981
Smic15060	813	594.464	0	0
Smic15061	636	418.554	22	3.58151
Smic15062	9651	9431.7	72	0.52016
Smic15063	1431	1211.7	516	29.0168
Smic15064	1782	1562.7	452	19.7087
Smic15065	2379	2159.7	309.473	9.76392
Smic15066	591	373.866	82	14.9449
Smic15067	516	299.471	4	0.910121
Smic15068	1530	1310.7	467.527	24.3052
Smic15069	1485	1265.7	6	0.32301
Smic15070	3528	3308.7	51	1.05029
Smic15071	3195	2975.7	262	5.99939
Smic15072	315	111.571	0	0
Smic15073	2451	2231.7	146	4.45771
Smic15074	1404	1184.7	86	4.94636
Smic15075	231	49.5232	5	6.87949
Smic15076	10635	10415.7	0	0
Smic15077	822	603.464	0	0
Smic15078	4554	4334.7	108.339	1.70302
Smic15079	3363	3143.7	102	2.21082
Smic15080	1758	1538.7	0	0
Smic15081	4074	3854.7	0	0
Smic15082	4557	4337.7	232	3.64438
Smic15083	2283	2063.7	113	3.73101
Smic15084	1716	1496.7	173	7.87602
Smic15085	13599	13379.7	593	3.01997
Smic15086	3129	2909.7	156	3.65318
Smic15087	7635	7415.7	333	3.05975
Smic15088	5637	5417.7	14	0.176079
Smic15089	1875	1655.7	0	0
Smic15090	1368	1148.7	0	0
Smic15091	1482	1262.7	0	0
Smic15092	7881	7661.7	147	1.30733
Smic15093	3696	3476.7	0	0
Smic15094	549	332.154	21	4.30799
Smic15095	6243	6023.7	577	6.5269
Smic15096	990	770.852	27.6419	2.44338
Smic15097	618	400.636	3206.22	545.304
Smic15098	1077	857.697	13.1358	1.04356
Smic15099	1602	1382.7	84	4.13949
Smic15100	462	246.24	0	0
Smic15101	3366	3146.7	145	3.13984
Smic15102	2259	2039.7	211	7.04874
Smic15103	14007	13787.7	494	2.44135
Smic15104	3960	3740.7	121	2.20408
Smic15105	309	106.322	40	25.6349
Smic15106	1251	1031.7	504	33.2869
Smic15107	2622	2402.7	344	9.7556
Smic15108	1185	965.697	0	0
Smic15109	240	55.522	0	0
Smic15110	1455	1235.7	8	0.441136
Smic15111	990	770.852	67	5.92241
Smic15112	2388	2168.7	6	0.188515
Smic15113	6765	6545.7	9	0.0936874
Smic15114	474	257.885	0	0
Smic15115	951	731.928	12	1.11714
Smic15116	22473	22253.7	0	0
Smic15117	3144	2924.7	226	5.26529
Smic15118	2004	1784.7	43	1.64172
Smic15119	2814	2594.7	157	4.12294
Smic15120	5097	4877.7	0	0
Smic15121	384	171.909	7	2.77455
Smic15122	5250	5030.7	110	1.48991
Smic15123	1524	1304.7	98	5.11813
Smic15124	1809	1589.7	52	2.22886
Smic15125	3417	3197.7	87	1.85386
Smic15126	402	188.763	0	0
Smic15127	756	537.633	13	1.6476
Smic15128	555	338.12	0	0
Smic15129	5400	5180.7	680	8.94366
Smic15130	1572	1352.7	0	0
Smic15131	429	214.465	6	1.90629
Smic15132	855	636.402	25	2.67672
Smic15133	91	24.9333	54	147.573
Smic15134	3270	3050.7	186	4.1544
Smic15135	981	761.928	20	1.78859
Smic15136	3330	3110.7	49	1.07333
Smic15137	696	478.195	99	14.1067
Smic15138	1455	1235.7	16	0.882272
Smic15139	444	228.882	0	0
Smic15140	3450	3230.7	104	2.19347
Smic15141	2343	2123.7	197	6.32074
Smic15142	261	69.6766	0	0
Smic15143	429	214.465	1053	334.554
Smic15144	261	69.6766	0	0
